dataset,sample_idx,sample_id,fold,label,image_path
TCGA-LUAD,17146,ENSG00000250328,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017146.png
TCGA-LUAD,17147,ENSG00000250337,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017147.png
TCGA-LUAD,17148,ENSG00000250343,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017148.png
TCGA-LUAD,17151,ENSG00000250479,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017151.png
TCGA-LUAD,17152,ENSG00000250486,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017152.png
TCGA-LUAD,17153,ENSG00000250508,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017153.png
TCGA-LUAD,17155,ENSG00000250510,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017155.png
TCGA-LUAD,17156,ENSG00000250519,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017156.png
TCGA-LUAD,17159,ENSG00000250548,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017159.png
TCGA-LUAD,17160,ENSG00000250565,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017160.png
TCGA-LUAD,17161,ENSG00000250571,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017161.png
TCGA-LUAD,17163,ENSG00000250608,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017163.png
TCGA-LUAD,17164,ENSG00000250616,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017164.png
TCGA-LUAD,17165,ENSG00000250644,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017165.png
TCGA-LUAD,17166,ENSG00000250673,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017166.png
TCGA-LUAD,17168,ENSG00000250722,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017168.png
TCGA-LUAD,17169,ENSG00000250731,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017169.png
TCGA-LUAD,17170,ENSG00000250742,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017170.png
TCGA-LUAD,17171,ENSG00000250770,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017171.png
TCGA-LUAD,17172,ENSG00000250771,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017172.png
TCGA-LUAD,17174,ENSG00000250790,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017174.png
TCGA-LUAD,17175,ENSG00000250802,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017175.png
TCGA-LUAD,17178,ENSG00000250903,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017178.png
TCGA-LUAD,17179,ENSG00000250959,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017179.png
TCGA-LUAD,17180,ENSG00000250978,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017180.png
TCGA-LUAD,17181,ENSG00000250982,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017181.png
TCGA-LUAD,17182,ENSG00000250986,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017182.png
TCGA-LUAD,17183,ENSG00000250995,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017183.png
TCGA-LUAD,17184,ENSG00000250999,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017184.png
TCGA-LUAD,17185,ENSG00000251003,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017185.png
TCGA-LUAD,17186,ENSG00000251022,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017186.png
TCGA-LUAD,17187,ENSG00000251023,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017187.png
TCGA-LUAD,17189,ENSG00000251034,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017189.png
TCGA-LUAD,17190,ENSG00000251039,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017190.png
TCGA-LUAD,17191,ENSG00000251095,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017191.png
TCGA-LUAD,17192,ENSG00000251131,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017192.png
TCGA-LUAD,17193,ENSG00000251136,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017193.png
TCGA-LUAD,17195,ENSG00000251141,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017195.png
TCGA-LUAD,17197,ENSG00000251151,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017197.png
TCGA-LUAD,17198,ENSG00000251161,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017198.png
TCGA-LUAD,17199,ENSG00000251169,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017199.png
TCGA-LUAD,17201,ENSG00000251191,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017201.png
TCGA-LUAD,17202,ENSG00000251192,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017202.png
TCGA-LUAD,17203,ENSG00000251209,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017203.png
TCGA-LUAD,17204,ENSG00000251230,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017204.png
TCGA-LUAD,17205,ENSG00000251247,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017205.png
TCGA-LUAD,17206,ENSG00000251273,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017206.png
TCGA-LUAD,17207,ENSG00000251287,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017207.png
TCGA-LUAD,17208,ENSG00000251301,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017208.png
TCGA-LUAD,17209,ENSG00000251322,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017209.png
TCGA-LUAD,17210,ENSG00000251350,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017210.png
TCGA-LUAD,17211,ENSG00000251359,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017211.png
TCGA-LUAD,17212,ENSG00000251363,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017212.png
TCGA-LUAD,17213,ENSG00000251364,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017213.png
TCGA-LUAD,17215,ENSG00000251369,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017215.png
TCGA-LUAD,17216,ENSG00000251381,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017216.png
TCGA-LUAD,17217,ENSG00000251396,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017217.png
TCGA-LUAD,17219,ENSG00000251429,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017219.png
TCGA-LUAD,17220,ENSG00000251432,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017220.png
TCGA-LUAD,17222,ENSG00000251474,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017222.png
TCGA-LUAD,17223,ENSG00000251493,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017223.png
TCGA-LUAD,17224,ENSG00000251495,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017224.png
TCGA-LUAD,17225,ENSG00000251532,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017225.png
TCGA-LUAD,17226,ENSG00000251546,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017226.png
TCGA-LUAD,17228,ENSG00000251580,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017228.png
TCGA-LUAD,17229,ENSG00000251595,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017229.png
TCGA-LUAD,17232,ENSG00000251615,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017232.png
TCGA-LUAD,17233,ENSG00000251661,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017233.png
TCGA-LUAD,17234,ENSG00000251664,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017234.png
TCGA-LUAD,17235,ENSG00000251669,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017235.png
TCGA-LUAD,17236,ENSG00000251867,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017236.png
TCGA-LUAD,17239,ENSG00000253123,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017239.png
TCGA-LUAD,17240,ENSG00000253132,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017240.png
TCGA-LUAD,17241,ENSG00000253159,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017241.png
TCGA-LUAD,17243,ENSG00000253200,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017243.png
TCGA-LUAD,17244,ENSG00000253210,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017244.png
TCGA-LUAD,17245,ENSG00000253217,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017245.png
TCGA-LUAD,17246,ENSG00000253227,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017246.png
TCGA-LUAD,17247,ENSG00000253234,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017247.png
TCGA-LUAD,17248,ENSG00000253251,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017248.png
TCGA-LUAD,17250,ENSG00000253276,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017250.png
TCGA-LUAD,17251,ENSG00000253288,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017251.png
TCGA-LUAD,17252,ENSG00000253293,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017252.png
TCGA-LUAD,17253,ENSG00000253302,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017253.png
TCGA-LUAD,17254,ENSG00000253304,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017254.png
TCGA-LUAD,17255,ENSG00000253305,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017255.png
TCGA-LUAD,17257,ENSG00000253320,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017257.png
TCGA-LUAD,17258,ENSG00000253330,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017258.png
TCGA-LUAD,17259,ENSG00000253339,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017259.png
TCGA-LUAD,17260,ENSG00000253341,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017260.png
TCGA-LUAD,17261,ENSG00000253352,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017261.png
TCGA-LUAD,17262,ENSG00000253368,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017262.png
TCGA-LUAD,17263,ENSG00000253414,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017263.png
TCGA-LUAD,17264,ENSG00000253417,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017264.png
TCGA-LUAD,17265,ENSG00000253438,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017265.png
TCGA-LUAD,17266,ENSG00000253451,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017266.png
TCGA-LUAD,17268,ENSG00000253485,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017268.png
TCGA-LUAD,17269,ENSG00000253497,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017269.png
TCGA-LUAD,17270,ENSG00000253520,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017270.png
TCGA-LUAD,17271,ENSG00000253522,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017271.png
TCGA-LUAD,17273,ENSG00000253537,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017273.png
TCGA-LUAD,17274,ENSG00000253540,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017274.png
TCGA-LUAD,17275,ENSG00000253545,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017275.png
TCGA-LUAD,17276,ENSG00000253549,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017276.png
TCGA-LUAD,17277,ENSG00000253552,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017277.png
TCGA-LUAD,17279,ENSG00000253570,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017279.png
TCGA-LUAD,17280,ENSG00000253598,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017280.png
TCGA-LUAD,17281,ENSG00000253616,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017281.png
TCGA-LUAD,17282,ENSG00000253626,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017282.png
TCGA-LUAD,17283,ENSG00000253636,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017283.png
TCGA-LUAD,17284,ENSG00000253641,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017284.png
TCGA-LUAD,17285,ENSG00000253649,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017285.png
TCGA-LUAD,17286,ENSG00000253665,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017286.png
TCGA-LUAD,17287,ENSG00000253667,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017287.png
TCGA-LUAD,17288,ENSG00000253669,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017288.png
TCGA-LUAD,17289,ENSG00000253671,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017289.png
TCGA-LUAD,17291,ENSG00000253683,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017291.png
TCGA-LUAD,17292,ENSG00000253686,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017292.png
TCGA-LUAD,17293,ENSG00000253691,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017293.png
TCGA-LUAD,17295,ENSG00000253710,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017295.png
TCGA-LUAD,17296,ENSG00000253716,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017296.png
TCGA-LUAD,17297,ENSG00000253719,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017297.png
TCGA-LUAD,17298,ENSG00000253729,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017298.png
TCGA-LUAD,17300,ENSG00000253738,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017300.png
TCGA-LUAD,17301,ENSG00000253741,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017301.png
TCGA-LUAD,17302,ENSG00000253742,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017302.png
TCGA-LUAD,17304,ENSG00000253763,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017304.png
TCGA-LUAD,17305,ENSG00000253767,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017305.png
TCGA-LUAD,17306,ENSG00000253818,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017306.png
TCGA-LUAD,17307,ENSG00000253846,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017307.png
TCGA-LUAD,17308,ENSG00000253854,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017308.png
TCGA-LUAD,17309,ENSG00000253873,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017309.png
TCGA-LUAD,17310,ENSG00000253878,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017310.png
TCGA-LUAD,17311,ENSG00000253883,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017311.png
TCGA-LUAD,17313,ENSG00000253930,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017313.png
TCGA-LUAD,17314,ENSG00000253936,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017314.png
TCGA-LUAD,17316,ENSG00000253948,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017316.png
TCGA-LUAD,17317,ENSG00000253953,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017317.png
TCGA-LUAD,17318,ENSG00000253958,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017318.png
TCGA-LUAD,17320,ENSG00000253998,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017320.png
TCGA-LUAD,17321,ENSG00000254004,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017321.png
TCGA-LUAD,17322,ENSG00000254024,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017322.png
TCGA-LUAD,17323,ENSG00000254054,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017323.png
TCGA-LUAD,17324,ENSG00000254056,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017324.png
TCGA-LUAD,17325,ENSG00000254087,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017325.png
TCGA-LUAD,17326,ENSG00000254093,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017326.png
TCGA-LUAD,17327,ENSG00000254101,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017327.png
TCGA-LUAD,17328,ENSG00000254109,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017328.png
TCGA-LUAD,17330,ENSG00000254143,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017330.png
TCGA-LUAD,17331,ENSG00000254162,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017331.png
TCGA-LUAD,17332,ENSG00000254166,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017332.png
TCGA-LUAD,17333,ENSG00000254174,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017333.png
TCGA-LUAD,17336,ENSG00000254231,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017336.png
TCGA-LUAD,17337,ENSG00000254245,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017337.png
TCGA-LUAD,17338,ENSG00000254285,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017338.png
TCGA-LUAD,17339,ENSG00000254290,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017339.png
TCGA-LUAD,17340,ENSG00000254332,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017340.png
TCGA-LUAD,17341,ENSG00000254343,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017341.png
TCGA-LUAD,17342,ENSG00000254349,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017342.png
TCGA-LUAD,17343,ENSG00000254363,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017343.png
TCGA-LUAD,17345,ENSG00000254389,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017345.png
TCGA-LUAD,17347,ENSG00000254415,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017347.png
TCGA-LUAD,17348,ENSG00000254419,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017348.png
TCGA-LUAD,17349,ENSG00000254428,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017349.png
TCGA-LUAD,17350,ENSG00000254469,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017350.png
TCGA-LUAD,17352,ENSG00000254473,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017352.png
TCGA-LUAD,17353,ENSG00000254505,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017353.png
TCGA-LUAD,17354,ENSG00000254521,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017354.png
TCGA-LUAD,17357,ENSG00000254535,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017357.png
TCGA-LUAD,17358,ENSG00000254536,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017358.png
TCGA-LUAD,17359,ENSG00000254558,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017359.png
TCGA-LUAD,17360,ENSG00000254560,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017360.png
TCGA-LUAD,17362,ENSG00000254595,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017362.png
TCGA-LUAD,17363,ENSG00000254612,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017363.png
TCGA-LUAD,17364,ENSG00000254614,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017364.png
TCGA-LUAD,17365,ENSG00000254615,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017365.png
TCGA-LUAD,17366,ENSG00000254632,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017366.png
TCGA-LUAD,17367,ENSG00000254635,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017367.png
TCGA-LUAD,17368,ENSG00000254670,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017368.png
TCGA-LUAD,17369,ENSG00000254681,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017369.png
TCGA-LUAD,17370,ENSG00000254682,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017370.png
TCGA-LUAD,17372,ENSG00000254703,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017372.png
TCGA-LUAD,17373,ENSG00000254709,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017373.png
TCGA-LUAD,17374,ENSG00000254726,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017374.png
TCGA-LUAD,17375,ENSG00000254810,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017375.png
TCGA-LUAD,17376,ENSG00000254815,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017376.png
TCGA-LUAD,17377,ENSG00000254827,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017377.png
TCGA-LUAD,17378,ENSG00000254837,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017378.png
TCGA-LUAD,17379,ENSG00000254838,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017379.png
TCGA-LUAD,17380,ENSG00000254851,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017380.png
TCGA-LUAD,17381,ENSG00000254858,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017381.png
TCGA-LUAD,17383,ENSG00000254872,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017383.png
TCGA-LUAD,17385,ENSG00000254893,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017385.png
TCGA-LUAD,17386,ENSG00000254901,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017386.png
TCGA-LUAD,17387,ENSG00000254909,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017387.png
TCGA-LUAD,17388,ENSG00000254910,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017388.png
TCGA-LUAD,17389,ENSG00000254973,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017389.png
TCGA-LUAD,17390,ENSG00000254986,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017390.png
TCGA-LUAD,17391,ENSG00000254988,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017391.png
TCGA-LUAD,17392,ENSG00000254995,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017392.png
TCGA-LUAD,17393,ENSG00000254996,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017393.png
TCGA-LUAD,17394,ENSG00000254999,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017394.png
TCGA-LUAD,17395,ENSG00000255007,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017395.png
TCGA-LUAD,17396,ENSG00000255026,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017396.png
TCGA-LUAD,17398,ENSG00000255052,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017398.png
TCGA-LUAD,17399,ENSG00000255062,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017399.png
TCGA-LUAD,17400,ENSG00000255085,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017400.png
TCGA-LUAD,17402,ENSG00000255121,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017402.png
TCGA-LUAD,17403,ENSG00000255135,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017403.png
TCGA-LUAD,17405,ENSG00000255145,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017405.png
TCGA-LUAD,17406,ENSG00000255150,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017406.png
TCGA-LUAD,17407,ENSG00000255153,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017407.png
TCGA-LUAD,17408,ENSG00000255182,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017408.png
TCGA-LUAD,17409,ENSG00000255197,3,0,datasets/HACNet_images/TCGA-LUAD/fold_3/class_0/sample_017409.png
TCGA-LUAD,17410,ENSG00000255198,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017410.png
TCGA-LUAD,17411,ENSG00000255200,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017411.png
TCGA-LUAD,17412,ENSG00000255224,3,1,datasets/HACNet_images/TCGA-LUAD/fold_3/class_1/sample_017412.png
TCGA-LUAD,17413,ENSG00000255248,3,2,datasets/HACNet_images/TCGA-LUAD/fold_3/class_2/sample_017413.png
