dataset,sample_idx,sample_id,fold,label,image_path
TCGA-KIRC,15397,ENSG00000227467,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015397.png
TCGA-KIRC,15398,ENSG00000227486,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015398.png
TCGA-KIRC,15399,ENSG00000227500,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015399.png
TCGA-KIRC,15400,ENSG00000227502,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015400.png
TCGA-KIRC,15401,ENSG00000227507,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015401.png
TCGA-KIRC,15403,ENSG00000227540,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015403.png
TCGA-KIRC,15404,ENSG00000227543,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015404.png
TCGA-KIRC,15405,ENSG00000227544,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015405.png
TCGA-KIRC,15406,ENSG00000227591,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015406.png
TCGA-KIRC,15408,ENSG00000227619,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015408.png
TCGA-KIRC,15409,ENSG00000227630,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015409.png
TCGA-KIRC,15410,ENSG00000227634,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015410.png
TCGA-KIRC,15411,ENSG00000227671,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015411.png
TCGA-KIRC,15412,ENSG00000227719,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015412.png
TCGA-KIRC,15413,ENSG00000227775,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015413.png
TCGA-KIRC,15415,ENSG00000227799,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015415.png
TCGA-KIRC,15418,ENSG00000227855,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015418.png
TCGA-KIRC,15419,ENSG00000227885,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015419.png
TCGA-KIRC,15420,ENSG00000227896,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015420.png
TCGA-KIRC,15421,ENSG00000227906,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015421.png
TCGA-KIRC,15422,ENSG00000227908,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015422.png
TCGA-KIRC,15425,ENSG00000227947,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015425.png
TCGA-KIRC,15426,ENSG00000227953,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015426.png
TCGA-KIRC,15427,ENSG00000227992,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015427.png
TCGA-KIRC,15428,ENSG00000228013,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015428.png
TCGA-KIRC,15429,ENSG00000228055,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015429.png
TCGA-KIRC,15430,ENSG00000228057,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015430.png
TCGA-KIRC,15431,ENSG00000228063,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015431.png
TCGA-KIRC,15432,ENSG00000228065,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015432.png
TCGA-KIRC,15433,ENSG00000228078,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015433.png
TCGA-KIRC,15434,ENSG00000228109,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015434.png
TCGA-KIRC,15435,ENSG00000228168,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015435.png
TCGA-KIRC,15437,ENSG00000228203,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015437.png
TCGA-KIRC,15438,ENSG00000228205,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015438.png
TCGA-KIRC,15439,ENSG00000228217,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015439.png
TCGA-KIRC,15442,ENSG00000228232,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015442.png
TCGA-KIRC,15443,ENSG00000228242,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015443.png
TCGA-KIRC,15444,ENSG00000228253,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015444.png
TCGA-KIRC,15447,ENSG00000228274,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015447.png
TCGA-KIRC,15448,ENSG00000228288,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015448.png
TCGA-KIRC,15449,ENSG00000228300,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015449.png
TCGA-KIRC,15450,ENSG00000228302,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015450.png
TCGA-KIRC,15451,ENSG00000228314,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015451.png
TCGA-KIRC,15452,ENSG00000228315,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015452.png
TCGA-KIRC,15453,ENSG00000228327,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015453.png
TCGA-KIRC,15454,ENSG00000228340,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015454.png
TCGA-KIRC,15455,ENSG00000228393,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015455.png
TCGA-KIRC,15460,ENSG00000228427,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015460.png
TCGA-KIRC,15461,ENSG00000228451,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015461.png
TCGA-KIRC,15463,ENSG00000228486,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015463.png
TCGA-KIRC,15464,ENSG00000228492,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015464.png
TCGA-KIRC,15466,ENSG00000228506,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015466.png
TCGA-KIRC,15467,ENSG00000228509,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015467.png
TCGA-KIRC,15468,ENSG00000228526,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015468.png
TCGA-KIRC,15469,ENSG00000228544,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015469.png
TCGA-KIRC,15470,ENSG00000228549,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015470.png
TCGA-KIRC,15472,ENSG00000228594,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015472.png
TCGA-KIRC,15473,ENSG00000228623,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015473.png
TCGA-KIRC,15474,ENSG00000228630,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015474.png
TCGA-KIRC,15475,ENSG00000228643,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015475.png
TCGA-KIRC,15476,ENSG00000228649,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015476.png
TCGA-KIRC,15477,ENSG00000228653,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015477.png
TCGA-KIRC,15478,ENSG00000228672,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015478.png
TCGA-KIRC,15479,ENSG00000228696,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015479.png
TCGA-KIRC,15480,ENSG00000228705,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015480.png
TCGA-KIRC,15481,ENSG00000228716,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015481.png
TCGA-KIRC,15484,ENSG00000228775,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015484.png
TCGA-KIRC,15485,ENSG00000228782,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015485.png
TCGA-KIRC,15487,ENSG00000228793,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015487.png
TCGA-KIRC,15489,ENSG00000228801,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015489.png
TCGA-KIRC,15490,ENSG00000228824,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015490.png
TCGA-KIRC,15491,ENSG00000228878,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015491.png
TCGA-KIRC,15492,ENSG00000228888,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015492.png
TCGA-KIRC,15493,ENSG00000228889,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015493.png
TCGA-KIRC,15494,ENSG00000228903,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015494.png
TCGA-KIRC,15495,ENSG00000228923,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015495.png
TCGA-KIRC,15496,ENSG00000228929,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015496.png
TCGA-KIRC,15497,ENSG00000228944,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015497.png
TCGA-KIRC,15498,ENSG00000228952,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015498.png
TCGA-KIRC,15499,ENSG00000228960,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015499.png
TCGA-KIRC,15500,ENSG00000228970,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015500.png
TCGA-KIRC,15502,ENSG00000229028,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015502.png
TCGA-KIRC,15503,ENSG00000229036,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015503.png
TCGA-KIRC,15505,ENSG00000229051,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015505.png
TCGA-KIRC,15506,ENSG00000229097,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015506.png
TCGA-KIRC,15508,ENSG00000229116,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015508.png
TCGA-KIRC,15509,ENSG00000229117,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015509.png
TCGA-KIRC,15510,ENSG00000229119,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015510.png
TCGA-KIRC,15511,ENSG00000229124,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015511.png
TCGA-KIRC,15512,ENSG00000229127,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015512.png
TCGA-KIRC,15513,ENSG00000229152,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015513.png
TCGA-KIRC,15514,ENSG00000229155,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015514.png
TCGA-KIRC,15516,ENSG00000229255,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015516.png
TCGA-KIRC,15517,ENSG00000229308,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015517.png
TCGA-KIRC,15518,ENSG00000229320,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015518.png
TCGA-KIRC,15522,ENSG00000229344,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015522.png
TCGA-KIRC,15524,ENSG00000229380,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015524.png
TCGA-KIRC,15525,ENSG00000229391,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015525.png
TCGA-KIRC,15526,ENSG00000229413,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015526.png
TCGA-KIRC,15528,ENSG00000229425,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015528.png
TCGA-KIRC,15529,ENSG00000229457,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015529.png
TCGA-KIRC,15530,ENSG00000229459,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015530.png
TCGA-KIRC,15531,ENSG00000229474,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015531.png
TCGA-KIRC,15533,ENSG00000229589,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015533.png
TCGA-KIRC,15535,ENSG00000229628,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015535.png
TCGA-KIRC,15536,ENSG00000229638,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015536.png
TCGA-KIRC,15538,ENSG00000229671,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015538.png
TCGA-KIRC,15539,ENSG00000229689,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015539.png
TCGA-KIRC,15540,ENSG00000229692,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015540.png
TCGA-KIRC,15541,ENSG00000229719,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015541.png
TCGA-KIRC,15542,ENSG00000229739,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015542.png
TCGA-KIRC,15543,ENSG00000229743,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015543.png
TCGA-KIRC,15544,ENSG00000229754,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015544.png
TCGA-KIRC,15545,ENSG00000229807,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015545.png
TCGA-KIRC,15546,ENSG00000229809,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015546.png
TCGA-KIRC,15547,ENSG00000229833,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015547.png
TCGA-KIRC,15548,ENSG00000229847,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015548.png
TCGA-KIRC,15549,ENSG00000229852,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015549.png
TCGA-KIRC,15550,ENSG00000229891,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015550.png
TCGA-KIRC,15551,ENSG00000229896,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015551.png
TCGA-KIRC,15552,ENSG00000229921,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015552.png
TCGA-KIRC,15553,ENSG00000229931,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015553.png
TCGA-KIRC,15554,ENSG00000229939,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015554.png
TCGA-KIRC,15555,ENSG00000229953,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015555.png
TCGA-KIRC,15556,ENSG00000229956,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015556.png
TCGA-KIRC,15558,ENSG00000230006,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015558.png
TCGA-KIRC,15559,ENSG00000230074,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015559.png
TCGA-KIRC,15560,ENSG00000230076,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015560.png
TCGA-KIRC,15561,ENSG00000230084,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015561.png
TCGA-KIRC,15562,ENSG00000230091,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015562.png
TCGA-KIRC,15563,ENSG00000230102,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015563.png
TCGA-KIRC,15564,ENSG00000230124,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015564.png
TCGA-KIRC,15565,ENSG00000230148,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015565.png
TCGA-KIRC,15566,ENSG00000230185,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015566.png
TCGA-KIRC,15567,ENSG00000230202,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015567.png
TCGA-KIRC,15568,ENSG00000230207,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015568.png
TCGA-KIRC,15569,ENSG00000230224,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015569.png
TCGA-KIRC,15570,ENSG00000230234,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015570.png
TCGA-KIRC,15571,ENSG00000230258,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015571.png
TCGA-KIRC,15573,ENSG00000230359,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015573.png
TCGA-KIRC,15574,ENSG00000230373,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015574.png
TCGA-KIRC,15577,ENSG00000230415,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015577.png
TCGA-KIRC,15579,ENSG00000230438,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015579.png
TCGA-KIRC,15580,ENSG00000230445,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015580.png
TCGA-KIRC,15581,ENSG00000230454,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015581.png
TCGA-KIRC,15582,ENSG00000230479,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015582.png
TCGA-KIRC,15583,ENSG00000230487,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015583.png
TCGA-KIRC,15584,ENSG00000230510,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015584.png
TCGA-KIRC,15585,ENSG00000230513,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015585.png
TCGA-KIRC,15586,ENSG00000230521,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015586.png
TCGA-KIRC,15588,ENSG00000230537,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015588.png
TCGA-KIRC,15589,ENSG00000230551,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015589.png
TCGA-KIRC,15591,ENSG00000230555,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015591.png
TCGA-KIRC,15592,ENSG00000230565,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015592.png
TCGA-KIRC,15594,ENSG00000230606,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015594.png
TCGA-KIRC,15595,ENSG00000230629,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015595.png
TCGA-KIRC,15596,ENSG00000230630,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015596.png
TCGA-KIRC,15598,ENSG00000230715,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015598.png
TCGA-KIRC,15599,ENSG00000230731,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015599.png
TCGA-KIRC,15601,ENSG00000230797,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015601.png
TCGA-KIRC,15602,ENSG00000230844,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015602.png
TCGA-KIRC,15604,ENSG00000230943,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015604.png
TCGA-KIRC,15605,ENSG00000230945,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015605.png
TCGA-KIRC,15606,ENSG00000230953,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015606.png
TCGA-KIRC,15607,ENSG00000230979,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015607.png
TCGA-KIRC,15608,ENSG00000230982,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015608.png
TCGA-KIRC,15609,ENSG00000230989,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015609.png
TCGA-KIRC,15610,ENSG00000231013,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015610.png
TCGA-KIRC,15611,ENSG00000231028,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015611.png
TCGA-KIRC,15612,ENSG00000231064,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015612.png
TCGA-KIRC,15614,ENSG00000231106,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015614.png
TCGA-KIRC,15615,ENSG00000231107,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015615.png
TCGA-KIRC,15616,ENSG00000231113,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015616.png
TCGA-KIRC,15617,ENSG00000231154,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015617.png
TCGA-KIRC,15618,ENSG00000231160,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015618.png
TCGA-KIRC,15619,ENSG00000231170,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015619.png
TCGA-KIRC,15620,ENSG00000231177,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015620.png
TCGA-KIRC,15621,ENSG00000231205,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015621.png
TCGA-KIRC,15622,ENSG00000231210,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015622.png
TCGA-KIRC,15624,ENSG00000231249,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015624.png
TCGA-KIRC,15625,ENSG00000231290,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015625.png
TCGA-KIRC,15627,ENSG00000231305,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015627.png
TCGA-KIRC,15629,ENSG00000231327,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015629.png
TCGA-KIRC,15630,ENSG00000231345,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015630.png
TCGA-KIRC,15631,ENSG00000231365,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015631.png
TCGA-KIRC,15632,ENSG00000231389,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015632.png
TCGA-KIRC,15634,ENSG00000231424,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015634.png
TCGA-KIRC,15635,ENSG00000231426,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015635.png
TCGA-KIRC,15636,ENSG00000231443,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015636.png
TCGA-KIRC,15637,ENSG00000231475,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015637.png
TCGA-KIRC,15639,ENSG00000231527,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015639.png
TCGA-KIRC,15640,ENSG00000231528,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015640.png
TCGA-KIRC,15641,ENSG00000231535,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015641.png
TCGA-KIRC,15642,ENSG00000231551,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015642.png
TCGA-KIRC,15643,ENSG00000231574,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015643.png
TCGA-KIRC,15644,ENSG00000231584,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015644.png
TCGA-KIRC,15646,ENSG00000231609,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015646.png
TCGA-KIRC,15648,ENSG00000231652,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015648.png
TCGA-KIRC,15649,ENSG00000231663,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015649.png
TCGA-KIRC,15650,ENSG00000231672,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015650.png
TCGA-KIRC,15651,ENSG00000231683,2,0,datasets/HACNet_images/TCGA-KIRC/fold_2/class_0/sample_015651.png
TCGA-KIRC,15652,ENSG00000231711,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015652.png
TCGA-KIRC,15655,ENSG00000231742,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015655.png
TCGA-KIRC,15657,ENSG00000231752,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015657.png
TCGA-KIRC,15658,ENSG00000231764,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015658.png
TCGA-KIRC,15659,ENSG00000231768,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015659.png
TCGA-KIRC,15660,ENSG00000231770,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015660.png
TCGA-KIRC,15661,ENSG00000231789,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015661.png
TCGA-KIRC,15662,ENSG00000231793,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015662.png
TCGA-KIRC,15663,ENSG00000231806,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015663.png
TCGA-KIRC,15666,ENSG00000231881,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015666.png
TCGA-KIRC,15667,ENSG00000231889,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015667.png
TCGA-KIRC,15668,ENSG00000231890,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015668.png
TCGA-KIRC,15670,ENSG00000231925,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015670.png
TCGA-KIRC,15671,ENSG00000231948,2,1,datasets/HACNet_images/TCGA-KIRC/fold_2/class_1/sample_015671.png
TCGA-KIRC,15672,ENSG00000231991,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015672.png
TCGA-KIRC,15673,ENSG00000231999,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015673.png
TCGA-KIRC,15674,ENSG00000232000,2,2,datasets/HACNet_images/TCGA-KIRC/fold_2/class_2/sample_015674.png
